time,latitude,longitude,ax,ay,az,atotal,wx,wy,wz,type
2022-12-07 13:29:19+00:00,49.26431173542922,-123.179375393152,2.083428571428571,-2.283142857142857,1.0327619047619048,7.224476190476191,1.04,0.13,2.93,hand
2022-12-07 13:29:20+00:00,49.26431239810358,-123.17939898650545,2.4304,-2.5025,1.0933,7.1359,0.92,0.36,3.22,hand
2022-12-07 13:29:21+00:00,49.26431565046786,-123.17942628388768,1.4728999999999999,-2.4048,0.9133,5.6129999999999995,0.76,0.54,3.43,hand
2022-12-07 13:29:22+00:00,49.26430736435729,-123.17944309974082,0.9915,-1.1679000000000002,0.16580000000000003,5.7435,0.62,0.65,3.55,hand
2022-12-07 13:29:23+00:00,49.26431180487086,-123.1794663270743,1.9016981132075472,-0.5814150943396227,0.04113207547169811,5.875566037735848,0.52,0.68,3.59,hand
2022-12-07 13:29:24+00:00,49.264307301786346,-123.17948392982126,0.6491000000000001,-0.5969,0.1311,5.0478,0.48,0.63,3.59,hand
2022-12-07 13:29:25+00:00,49.26430315788378,-123.17950099506254,2.5540000000000003,-1.3866,0.13879999999999998,7.2572,0.49,0.51,3.6,hand
2022-12-07 13:29:26+00:00,49.26430585688097,-123.17952196122918,2.2923,-1.3369,-0.17679999999999998,6.4605999999999995,0.51,0.34,3.61,hand
2022-12-07 13:29:27+00:00,49.26431404010423,-123.17954165604934,3.373666666666667,-1.283777777777778,-0.057999999999999996,7.214222222222222,0.55,0.14,3.61,hand
2022-12-07 13:29:28+00:00,49.26431784365676,-123.17956468725856,1.1274647887323943,-3.3115492957746477,0.18549295774647886,7.094084507042254,0.59,-0.06,3.57,hand
2022-12-07 13:29:29+00:00,49.26432234820087,-123.17958507525616,1.7320430107526883,-2.8108602150537636,0.019677419354838705,6.790322580645161,0.65,-0.23,3.5,hand
2022-12-07 13:29:30+00:00,49.26432939257448,-123.17960122597913,2.842474226804124,-2.1809278350515466,0.011340206185567006,7.524329896907217,0.7,-0.38,3.4,hand
2022-12-07 13:29:31+00:00,49.26433827314205,-123.17961852901776,2.6181,-1.3277,0.2481,6.7214,0.77,-0.49,3.29,hand
2022-12-07 13:29:32+00:00,49.264352680983706,-123.17963125192904,2.3712,-1.6769,0.4645,6.8897,0.82,-0.57,3.21,hand
2022-12-07 13:29:33+00:00,49.26436842438535,-123.17964396286943,2.5675247524752476,-0.7657425742574258,0.31712871287128713,6.215643564356435,0.88,-0.62,3.17,hand
2022-12-07 13:29:34+00:00,49.264375657730746,-123.17965514453364,3.612,-1.2838999999999998,-0.09690000000000001,7.4437,0.94,-0.66,3.16,hand
2022-12-07 13:29:35+00:00,49.26438662339032,-123.17967287934272,1.7322772277227723,-0.7936633663366336,0.22465346534653466,6.216336633663366,0.99,-0.64,3.16,hand
2022-12-07 13:29:36+00:00,49.264403002603785,-123.17967749636333,2.662022471910112,-0.8876404494382022,-0.0050561797752809185,7.024719101123596,1.05,-0.61,3.14,hand
2022-12-07 13:29:37+00:00,49.26441441370272,-123.17968985011414,-0.827,-5.677333333333333,0.7413333333333334,6.221666666666667,1.11,-0.55,3.08,hand
2022-12-07 13:29:38+00:00,49.26443184371167,-123.17970152642556,3.443020833333333,-1.9286458333333334,-0.16166666666666665,7.9075,1.16,-0.47,3.0,hand
2022-12-07 13:29:39+00:00,49.26445055379804,-123.17970440408683,5.633384615384616,1.9983076923076921,-0.3129230769230769,7.2846153846153845,1.19,-0.36,2.9,hand
2022-12-07 13:29:40+00:00,49.26446533541418,-123.17971078615182,2.7697777777777777,-1.9633333333333332,0.46477777777777773,8.055111111111112,1.2,-0.2,2.81,hand
2022-12-07 13:29:41+00:00,49.26448572267168,-123.179710196948,3.1191000000000004,-2.5911,0.16269999999999998,8.3072,1.17,-0.02,2.74,hand
2022-12-07 13:29:42+00:00,49.264499970867774,-123.17971047914472,3.0348,-3.6245999999999996,0.1775,8.13,1.14,0.13,2.69,hand
2022-12-07 13:29:43+00:00,49.264518331818174,-123.17971271798037,2.5569306930693068,-2.855346534653465,0.12772277227722773,7.596633663366337,1.09,0.2,2.66,hand
2022-12-07 13:29:44+00:00,49.2645382762193,-123.17972986564313,2.6581,-2.1167,0.4147,7.2252,1.02,0.23,2.66,hand
2022-12-07 13:29:45+00:00,49.2645605838074,-123.17973196365196,4.816428571428571,-0.2671428571428571,-1.9401428571428572,8.454285714285714,0.92,0.25,2.68,hand
2022-12-07 13:29:46+00:00,49.26457579215435,-123.17973366887834,4.940125,-0.612,-0.25475,8.649375000000001,0.82,0.25,2.75,hand
2022-12-07 13:29:47+00:00,49.26459139100988,-123.17975253478416,-0.1371666666666667,-6.831333333333333,-0.7505000000000001,7.411833333333333,0.73,0.25,2.84,hand
2022-12-07 13:29:48+00:00,49.26461346075708,-123.17975651586916,4.9955,-0.21212500000000006,0.4388749999999999,7.65425,0.66,0.27,2.94,hand
2022-12-07 13:29:49+00:00,49.26462999523701,-123.17975733291172,2.386138613861386,-1.9366336633663366,1.2467326732673267,7.141782178217822,0.59,0.27,3.03,hand
2022-12-07 13:29:50+00:00,49.264644746143055,-123.17975935766326,2.309142857142857,-2.515142857142857,0.49742857142857144,8.349142857142859,0.52,0.32,3.05,hand
2022-12-07 13:29:51+00:00,49.26465998438175,-123.17976206896516,0.59975,-3.092,1.25975,5.783625,0.43,0.41,3.0,hand
2022-12-07 13:29:52+00:00,49.26467506222694,-123.1797658246989,5.710666666666667,1.524,-0.9268333333333333,7.8406666666666665,0.31,0.5,2.87,hand
2022-12-07 13:29:53+00:00,49.2646876880582,-123.1797753673757,3.252,-1.8629,0.2372,7.550700000000001,0.18,0.56,2.69,hand
2022-12-07 13:29:54+00:00,49.26470449247978,-123.17978360517554,3.620495049504951,-1.648019801980198,0.31693069306930693,7.844851485148515,0.1,0.59,2.49,hand
2022-12-07 13:29:55+00:00,49.264715007483794,-123.17978313197358,3.0916,-2.8333999999999997,0.7253000000000001,8.4461,0.06,0.62,2.27,hand
2022-12-07 13:29:56+00:00,49.26473411941527,-123.17979198474018,0.468875,-3.86325,-0.18587499999999998,6.345000000000001,0.07,0.63,2.04,hand
2022-12-07 13:29:57+00:00,49.26474068153892,-123.17980258576172,4.9542,-0.20919999999999994,0.8271999999999999,8.374400000000001,0.1,0.62,1.74,hand
2022-12-07 13:29:58+00:00,49.26475217718144,-123.17981054070572,3.4215873015873015,-3.048253968253968,0.21285714285714286,9.199206349206348,0.14,0.56,1.36,hand
2022-12-07 13:29:59+00:00,49.2647626754713,-123.1798116788275,2.5998507462686566,-5.664626865671641,-0.14059701492537313,9.872388059701493,0.23,0.47,0.95,hand
2022-12-07 13:30:00+00:00,49.26477013521253,-123.17981804030744,7.1815,1.835,0.7746666666666666,9.0,0.36,0.32,0.59,hand
2022-12-07 13:30:01+00:00,49.26478415232501,-123.17982365847172,3.265940594059406,-3.025940594059406,-0.4008910891089109,8.566831683168317,0.56,0.19,0.31,hand
2022-12-07 13:30:02+00:00,49.26480011800522,-123.17982607154217,2.616,-1.4338,0.9542,7.2121,0.78,0.19,0.09,hand
2022-12-07 13:30:03+00:00,49.264812181960615,-123.17983067352884,1.4058333333333333,-5.1675,0.5416666666666666,7.873833333333334,0.97,0.19,-0.09,hand
2022-12-07 13:30:04+00:00,49.264825805114654,-123.17983792008076,3.6639,-1.1336,-1.4025,7.49,1.11,0.07,-0.27,hand
2022-12-07 13:30:05+00:00,49.26484185264226,-123.17984287032525,3.7508,-0.9177000000000001,-0.5743,7.7336,1.14,-0.18,-0.44,hand
2022-12-07 13:30:06+00:00,49.26486100415894,-123.17984811899706,3.2483333333333335,-0.8971111111111111,0.38311111111111107,7.418555555555555,1.08,-0.44,-0.63,hand
2022-12-07 13:30:07+00:00,49.26487000126543,-123.17985012421106,2.745211267605634,-2.547183098591549,1.1588732394366197,8.621267605633802,0.92,-0.64,-0.87,hand
2022-12-07 13:30:08+00:00,49.26487819978159,-123.1798487474226,1.5029850746268658,-5.4083582089552245,-1.047910447761194,8.5,0.68,-0.7,-1.19,hand
2022-12-07 13:30:09+00:00,49.26488703071357,-123.1798472827245,2.565157894736842,-1.180842105263158,0.5411578947368421,7.580842105263157,0.4,-0.6,-1.56,hand
2022-12-07 13:30:10+00:00,49.2649118909523,-123.17984616515596,3.9272000000000005,-1.7918,-0.3649,8.3626,0.11,-0.39,-1.94,hand
2022-12-07 13:30:11+00:00,49.26493213594644,-123.17984711429251,3.903265306122449,-1.560408163265306,-0.6310204081632653,7.84030612244898,-0.18,-0.14,-2.28,hand
2022-12-07 13:30:12+00:00,49.264945130041085,-123.17984669005288,3.055285714285714,-0.1777142857142857,0.7387142857142858,6.8627142857142855,-0.46,0.09,-2.55,hand
2022-12-07 13:30:13+00:00,49.26495608437212,-123.17984354934198,1.7872448979591837,-1.6413265306122449,0.2935714285714286,6.303979591836734,-0.7,0.26,-2.74,hand
2022-12-07 13:30:14+00:00,49.26497132851741,-123.1798424244218,0.7713924050632912,-3.0840506329113926,0.5043037974683545,6.023544303797468,-0.91,0.35,-2.88,hand
2022-12-07 13:30:15+00:00,49.26498010845236,-123.17984361939214,3.582142857142857,-0.49559523809523803,0.26476190476190475,7.089047619047619,-1.07,0.39,-2.97,hand
2022-12-07 13:30:16+00:00,49.2649966760762,-123.17984431916624,2.1093,-0.8105,0.3651,6.2927,-1.18,0.34,-3.06,hand
2022-12-07 13:30:17+00:00,49.26501204938864,-123.17984154909097,3.1425,-0.43970000000000004,-0.0666,6.6747000000000005,-1.25,0.25,-3.15,hand
2022-12-07 13:30:18+00:00,49.26502831363001,-123.17984396699713,3.184950495049505,-0.8231683168316831,0.3692079207920792,7.092475247524753,-1.28,0.13,-3.25,hand
2022-12-07 13:30:19+00:00,49.26504575164814,-123.17984468329928,2.2406,-1.2345,0.42729999999999996,6.4297,-1.26,-0.01,-3.36,hand
2022-12-07 13:30:20+00:00,49.26505836584129,-123.17985351835216,-0.8210526315789474,-3.891052631578947,0.46210526315789474,5.322456140350877,-1.21,-0.15,-3.45,hand
2022-12-07 13:30:21+00:00,49.26506848733308,-123.1798499366104,3.536984126984127,0.14825396825396825,-0.3277777777777778,6.623333333333333,-1.13,-0.27,-3.51,hand
2022-12-07 13:30:22+00:00,49.26507662063907,-123.17984994795133,2.8442499999999997,0.23262500000000003,0.32275,5.957375,-1.03,-0.38,-3.55,hand
2022-12-07 13:30:23+00:00,49.26507595926248,-123.17984962034646,2.2376,-1.0163,0.4337,6.4611,-0.94,-0.5,-3.58,hand
2022-12-07 13:30:24+00:00,49.265075215995,-123.17984981556916,2.640990099009901,-2.418910891089109,0.4892079207920792,7.4517821782178215,-0.86,-0.62,-3.62,hand
2022-12-07 13:30:25+00:00,49.265078118099225,-123.17984752464366,1.868,-2.4281,0.5842,6.737100000000001,-0.79,-0.73,-3.69,hand
2022-12-07 13:30:26+00:00,49.265077833922525,-123.17984648982758,1.4003,-2.3882,0.2824,5.7319,-0.74,-0.84,-3.76,hand
2022-12-07 13:30:27+00:00,49.265081804316935,-123.17984973256269,2.4647,-3.3617000000000004,0.4251,7.7222,-0.69,-0.91,-3.83,hand
2022-12-07 13:30:28+00:00,49.26508568511539,-123.1798448688105,2.838888888888889,-1.2325555555555556,1.128,7.060888888888889,-0.65,-0.96,-3.86,hand
2022-12-07 13:30:29+00:00,49.26509663849841,-123.17982655440882,2.2994,-1.6917,-0.17600000000000002,6.831799999999999,-0.64,-1.0,-3.85,hand
2022-12-07 13:30:30+00:00,49.26511512532918,-123.17978866509162,2.6962,-1.4228999999999998,0.2109,6.7975,-0.63,-1.06,-3.82,hand
2022-12-07 13:30:31+00:00,49.265121225126826,-123.17974692017016,3.7655555555555558,0.7387037037037038,0.47388888888888886,6.882777777777778,-0.63,-1.08,-3.8,hand
2022-12-07 13:30:32+00:00,49.26512744228393,-123.17971027870436,0.5794252873563218,-2.6236781609195403,0.1491954022988506,5.527701149425288,-0.64,-1.05,-3.8,hand
2022-12-07 13:30:33+00:00,49.26512671071215,-123.17967894506118,1.3995555555555554,-2.453,0.221,6.1853333333333325,-0.68,-0.96,-3.83,hand
2022-12-07 13:30:34+00:00,49.26512564950981,-123.17966507420653,1.9406999999999999,-1.3565,-0.15739999999999998,6.084700000000001,-0.74,-0.79,-3.87,hand
2022-12-07 13:30:35+00:00,49.26512927872242,-123.179637693697,1.5067326732673267,-1.6387128712871286,-0.2189108910891089,6.32009900990099,-0.83,-0.57,-3.9,hand
2022-12-07 13:30:36+00:00,49.265121038989605,-123.17960796093872,2.5211111111111113,-1.6440000000000001,0.22244444444444444,6.959777777777778,-0.95,-0.35,-3.89,hand
2022-12-07 13:30:37+00:00,49.26512039513297,-123.17958526514752,2.8738571428571427,1.037857142857143,0.13442857142857143,5.5078571428571435,-1.09,-0.14,-3.84,hand
2022-12-07 13:30:38+00:00,49.26512499226025,-123.17954976264602,2.5156,-1.8592000000000002,-0.18,6.827100000000001,-1.21,0.02,-3.78,hand
2022-12-07 13:30:39+00:00,49.26512349773281,-123.17953581282627,2.045777777777778,-2.0132222222222222,0.635,7.061888888888889,-1.28,0.15,-3.72,hand
2022-12-07 13:30:40+00:00,49.26512871261008,-123.17950966559016,1.9405000000000001,-3.6096999999999997,0.7646,6.726,-1.27,0.27,-3.65,hand
2022-12-07 13:30:41+00:00,49.265125339942415,-123.1794798530724,1.299120879120879,-2.1996703296703295,0.6593406593406593,6.158681318681319,-1.18,0.35,-3.54,hand
2022-12-07 13:30:42+00:00,49.26512262190748,-123.17946286428187,2.8049,-2.7158999999999995,0.007699999999999997,7.546,-1.04,0.38,-3.36,hand
2022-12-07 13:30:43+00:00,49.26511633244584,-123.17945792827425,3.678387096774194,-3.1061290322580644,-0.45795698924731176,9.290967741935484,-0.85,0.35,-3.11,hand
2022-12-07 13:30:44+00:00,49.26510585021301,-123.17946937533152,3.3576288659793816,-1.2641237113402062,-0.2436082474226804,7.064123711340207,-0.66,0.33,-2.84,hand
2022-12-07 13:30:45+00:00,49.265104285968114,-123.17947000874705,1.974516129032258,-0.5041935483870967,-0.14903225806451614,5.620752688172043,-0.45,0.29,-2.58,hand
2022-12-07 13:30:46+00:00,49.26511198470329,-123.17946526150592,1.3585714285714288,-1.0268367346938776,0.17489795918367348,5.570714285714285,-0.26,0.21,-2.37,hand
2022-12-08 21:15:55+00:00,49.26511390853002,-123.17931338778487,-1.335483870967742,-0.3425806451612902,-1.127741935483871,5.069354838709677,-0.7,0.21,-0.01,pocket
2022-12-08 21:15:56+00:00,49.26511211439895,-123.17930527445289,0.6526086956521739,0.6866666666666668,0.5150724637681159,4.907536231884058,-0.59,0.27,0.01,pocket
2022-12-08 21:15:57+00:00,49.2651121263582,-123.1792715099885,-0.971875,-0.59515625,-0.5003124999999999,4.98171875,-0.33,0.09,0.0,pocket
2022-12-08 21:15:58+00:00,49.26510937086781,-123.17925698507676,0.4620588235294117,-0.1536764705882353,0.44485294117647056,4.604411764705882,0.0,-0.14,-0.03,pocket
2022-12-08 21:15:59+00:00,49.26510059504454,-123.17922955725784,-0.6583823529411765,0.3014705882352941,-0.12088235294117648,4.46014705882353,0.29,-0.3,-0.04,pocket
2022-12-08 21:16:00+00:00,49.2650969265138,-123.17921018872298,0.0831746031746032,-0.5122222222222221,0.18873015873015875,4.4615873015873015,0.5,-0.44,-0.07,pocket
2022-12-08 21:16:01+00:00,49.26509659366397,-123.17919565625354,0.48231884057971014,0.8482608695652174,0.021884057971014493,4.63768115942029,0.59,-0.52,-0.1,pocket
2022-12-08 21:16:02+00:00,49.26508969012814,-123.17917929273143,-1.1251470588235295,-0.8516176470588235,-0.024264705882352938,4.866911764705883,0.58,-0.51,-0.12,pocket
2022-12-08 21:16:03+00:00,49.265082417538,-123.17915850003432,0.8323809523809523,0.6396825396825396,0.5976190476190476,5.264920634920635,0.49,-0.4,-0.14,pocket
2022-12-08 21:16:04+00:00,49.26507576839139,-123.17914527528036,-1.1182857142857143,-0.5329999999999999,-0.49742857142857144,5.759714285714286,0.33,-0.23,-0.14,pocket
2022-12-08 21:16:05+00:00,49.26507230564886,-123.17912628919036,1.1086764705882353,0.08441176470588234,0.2001470588235294,4.957352941176471,0.15,-0.07,-0.12,pocket
2022-12-08 21:16:06+00:00,49.2650694544588,-123.1791023428698,-0.6598412698412699,0.19047619047619047,-0.22253968253968254,4.504603174603175,-0.04,0.03,-0.09,pocket
2022-12-08 21:16:07+00:00,49.26506694600076,-123.1790716921966,-0.1734782608695652,-0.5757971014492753,0.3650724637681159,4.809420289855073,-0.19,0.04,-0.05,pocket
2022-12-08 21:16:08+00:00,49.26506260453131,-123.17904092829475,-0.169,0.6718571428571428,-0.23914285714285713,4.843,-0.27,0.01,-0.03,pocket
2022-12-08 21:16:09+00:00,49.265059774869954,-123.17901532773163,-0.14686567164179104,-0.8680597014925373,0.4291044776119403,4.465820895522388,-0.27,-0.04,-0.02,pocket
2022-12-08 21:16:10+00:00,49.26506442898541,-123.17898463460112,0.1851428571428572,0.7794285714285714,-0.08114285714285714,4.601999999999999,-0.19,-0.08,-0.02,pocket
2022-12-08 21:16:11+00:00,49.26506876509041,-123.1789612131764,-0.2696969696969697,-0.8165151515151515,-0.19515151515151513,4.693787878787879,-0.09,-0.09,-0.03,pocket
2022-12-08 21:16:12+00:00,49.26507163528159,-123.17893182566792,0.7344285714285714,0.6404285714285715,-0.07828571428571428,4.7545714285714284,0.01,-0.08,-0.05,pocket
2022-12-08 21:16:13+00:00,49.26507457088165,-123.17891132177188,-1.1725714285714286,-0.7718571428571429,0.06685714285714285,4.498714285714286,0.08,-0.06,-0.07,pocket
2022-12-08 21:16:14+00:00,49.26507560246,-123.17888671869795,1.0604285714285715,0.7324285714285713,-0.09799999999999998,4.872428571428571,0.11,-0.02,-0.09,pocket
2022-12-08 21:16:15+00:00,49.26507693470821,-123.17885402426845,-1.0829411764705883,-0.7474999999999999,-0.29029411764705887,4.903088235294118,0.1,0.02,-0.11,pocket
2022-12-08 21:16:16+00:00,49.26507590595559,-123.17882567488842,0.9652112676056338,0.6574647887323943,0.25098591549295773,4.997042253521127,0.07,0.04,-0.11,pocket
2022-12-08 21:16:17+00:00,49.26508210859396,-123.17880062894643,-1.2106060606060607,-0.5637878787878788,-0.28833333333333333,4.621515151515151,0.01,0.03,-0.1,pocket
2022-12-08 21:16:18+00:00,49.26508668170069,-123.1787728461438,0.47609375000000004,-0.20843750000000003,0.4040625,4.56640625,-0.04,0.03,-0.08,pocket
2022-12-08 21:16:19+00:00,49.26508589738182,-123.17875210219718,-0.13828571428571435,0.4154285714285714,-0.5508571428571429,4.815857142857143,-0.06,0.04,-0.08,pocket
2022-12-08 21:16:20+00:00,49.265083827599305,-123.17872225119012,-0.012121212121212118,-0.9007575757575758,0.3195454545454545,4.665454545454546,-0.06,0.05,-0.08,pocket
2022-12-08 21:16:21+00:00,49.26508440429025,-123.17870311613312,0.47671874999999997,1.06765625,0.16828125,4.258125,-0.04,0.06,-0.08,pocket
2022-12-08 21:16:22+00:00,49.265083880076695,-123.17867444818542,-0.9805714285714285,-0.8207142857142857,-0.18957142857142856,4.575285714285714,-0.02,0.03,-0.08,pocket
2022-12-08 21:16:23+00:00,49.2650806029288,-123.17864840003412,0.7000000000000001,0.3780952380952381,0.27206349206349206,4.355555555555555,0.0,0.01,-0.08,pocket
2022-12-08 21:16:24+00:00,49.26507773634266,-123.17861744074914,-0.5838235294117646,0.0425,-0.2560294117647059,4.691323529411765,0.01,-0.02,-0.07,pocket
2022-12-08 21:16:25+00:00,49.26507958687626,-123.17859148987354,0.21900000000000003,-0.4655714285714285,0.22542857142857142,4.721285714285714,0.01,-0.05,-0.06,pocket
2022-12-08 21:16:26+00:00,49.2650812082474,-123.17855944416016,0.4804838709677419,0.8153225806451613,-0.2532258064516129,5.020806451612904,0.01,-0.08,-0.06,pocket
2022-12-08 21:16:27+00:00,49.265081238247575,-123.17853116639664,-0.9541176470588235,-0.895,-0.017352941176470585,4.988823529411765,0.01,-0.07,-0.05,pocket
2022-12-08 21:16:28+00:00,49.26508082809672,-123.17850578160356,0.7591428571428571,0.9032857142857144,0.23285714285714287,5.0241428571428575,0.02,-0.05,-0.05,pocket
2022-12-08 21:16:29+00:00,49.26508238846083,-123.1784799619856,-0.7930645161290323,-0.5746774193548387,-0.5737096774193549,4.953064516129031,0.01,-0.03,-0.04,pocket
2022-12-08 21:16:30+00:00,49.265092734237065,-123.1784517319398,0.4878260869565217,-0.29782608695652174,0.4204347826086956,4.762608695652174,0.0,-0.02,-0.02,pocket
2022-12-08 21:16:31+00:00,49.265095937375925,-123.17842492805892,-0.5726470588235294,0.2227941176470588,-0.15323529411764708,4.810588235294118,-0.01,-0.03,0.0,pocket
2022-12-08 21:16:32+00:00,49.26509300062441,-123.17839715499072,-0.17734374999999997,-0.6164062499999999,0.19406249999999997,4.543125,-0.02,-0.04,0.03,pocket
2022-12-08 21:16:33+00:00,49.26509270662428,-123.17837036053274,0.5829411764705883,0.9708823529411764,0.15852941176470586,4.692058823529412,-0.02,-0.06,0.06,pocket
2022-12-08 21:16:34+00:00,49.26508955766527,-123.17834495978288,-1.3783823529411765,-0.5880882352941177,0.3263235294117647,5.387205882352941,-0.01,-0.06,0.08,pocket
2022-12-08 21:16:35+00:00,49.26508527074009,-123.17831978495984,0.23343750000000002,0.4115625,0.808125,4.33203125,0.0,-0.05,0.07,pocket
2022-12-08 21:16:36+00:00,49.265084635954885,-123.17829295252426,-0.5423188405797101,0.18115942028985507,-0.5815942028985508,5.3618840579710145,-0.01,-0.06,0.05,pocket
2022-12-08 21:16:37+00:00,49.26508998482936,-123.1782676838708,-0.0886153846153846,-0.622,0.8458461538461538,4.782153846153846,-0.02,-0.06,0.02,pocket
2022-12-08 21:16:38+00:00,49.26508465637353,-123.1782413685094,0.38969230769230767,1.038,-0.3283076923076923,5.855076923076923,-0.04,-0.05,-0.01,pocket
2022-12-08 21:16:39+00:00,49.265081259009214,-123.17821475586254,-0.8262857142857143,-1.219142857142857,0.13928571428571432,5.568,-0.07,-0.03,-0.02,pocket
2022-12-08 21:16:40+00:00,49.26507801513841,-123.17818911304354,0.7579999999999999,0.9312307692307692,0.28061538461538466,4.972,-0.1,-0.02,-0.03,pocket
2022-12-08 21:16:41+00:00,49.265074612384815,-123.1781626468956,-0.9541538461538462,0.1230769230769231,0.006769230769230769,4.754307692307692,-0.12,-0.05,-0.04,pocket
2022-12-08 21:16:42+00:00,49.2650712858368,-123.17813607113416,0.15257142857142858,-0.4458571428571429,0.36014285714285715,4.135714285714286,-0.13,-0.07,-0.04,pocket
2022-12-08 21:16:43+00:00,49.265073738580334,-123.17811004605176,0.44904761904761903,0.817936507936508,0.023809523809523826,4.7103174603174605,-0.11,-0.09,-0.05,pocket
2022-12-08 21:16:44+00:00,49.265073985286094,-123.1780845650374,-1.4936764705882355,-0.9666176470588236,-0.2539705882352941,6.1336764705882345,-0.09,-0.1,-0.06,pocket
2022-12-08 21:16:45+00:00,49.26507528517532,-123.17805764357004,1.2017391304347824,0.9644927536231883,0.5253623188405797,5.837971014492753,-0.07,-0.09,-0.06,pocket
2022-12-08 21:16:46+00:00,49.265068846343055,-123.178032564357,-1.327936507936508,-0.9944444444444445,-0.45603174603174607,6.021111111111111,-0.06,-0.05,-0.06,pocket
2022-12-08 21:16:47+00:00,49.26506873765041,-123.17800798360923,0.511764705882353,0.4486764705882353,0.6348529411764706,5.664411764705882,-0.05,-0.03,-0.06,pocket
2022-12-08 21:16:48+00:00,49.26506756116304,-123.17798639116737,-0.6333333333333333,-0.03623188405797102,-0.5772463768115942,5.49072463768116,-0.04,-0.01,-0.05,pocket
2022-12-08 21:16:49+00:00,49.265068286949685,-123.17799645543516,-0.21709677419354836,-0.6625806451612903,0.15032258064516132,5.166774193548386,-0.03,-0.01,-0.05,pocket
2022-12-08 21:16:50+00:00,49.265068286949685,-123.17799645543516,0.9665714285714285,0.7911428571428571,0.28114285714285714,5.084428571428571,-0.02,-0.05,-0.04,pocket
2022-12-08 21:16:51+00:00,49.265068286949685,-123.17799645543516,-1.1429850746268657,-0.5850746268656717,-0.30149253731343284,4.793432835820896,0.0,-0.09,-0.04,pocket
2022-12-08 21:16:52+00:00,49.26507025790249,-123.17799928470492,0.3385714285714285,-0.08777777777777779,0.6884126984126984,5.057142857142858,0.01,-0.13,-0.04,pocket
2022-12-08 21:16:53+00:00,49.26507355885595,-123.1779750306851,-0.44957142857142857,0.5830000000000001,-0.6987142857142857,5.895714285714286,0.02,-0.15,-0.04,pocket
2022-12-08 21:16:54+00:00,49.26506817027202,-123.1779470505945,-0.02333333333333335,-1.0243939393939394,0.7321212121212122,6.038787878787879,0.01,-0.15,-0.03,pocket
2022-12-08 21:16:55+00:00,49.265066778036974,-123.1779462113255,0.4046153846153846,1.1727692307692308,-0.013846153846153838,5.940769230769231,0.0,-0.12,-0.01,pocket
2022-12-08 21:16:56+00:00,49.26506299035949,-123.17793406801246,-0.676231884057971,-1.2604347826086957,-0.008260869565217389,5.979420289855073,-0.01,-0.1,0.01,pocket
2022-12-08 21:16:57+00:00,49.26505360272159,-123.17793269500572,0.9865079365079364,1.0761904761904761,0.05650793650793651,5.651111111111111,0.0,-0.06,0.04,pocket
2022-12-08 21:16:58+00:00,49.26503825826225,-123.17793244142536,-1.2611764705882353,-0.8132352941176471,-0.27647058823529413,5.138529411764706,0.02,-0.01,0.06,pocket
2022-12-08 21:16:59+00:00,49.265017281645946,-123.17793120194938,0.7050746268656717,0.3964179104477612,0.596865671641791,4.767761194029851,0.03,0.02,0.07,pocket
2022-12-08 21:17:00+00:00,49.264998769701045,-123.17792867504508,-0.46,0.08523809523809525,-0.46634920634920635,4.898253968253968,0.05,0.03,0.06,pocket
2022-12-08 21:17:01+00:00,49.26497856741951,-123.17793562579868,-0.1608450704225352,-0.7407042253521128,0.16690140845070423,4.937464788732394,0.07,0.04,0.04,pocket
2022-12-08 21:17:02+00:00,49.264959697453854,-123.17794009518262,0.8721538461538462,1.1853846153846153,0.25553846153846155,5.454923076923077,0.08,0.05,0.01,pocket
2022-12-08 21:17:03+00:00,49.264946711810055,-123.17793850064248,-0.8292307692307692,-0.4772307692307693,-0.6778461538461539,4.958153846153846,0.08,0.05,-0.02,pocket
2022-12-08 21:17:04+00:00,49.26494331980421,-123.1779451794307,0.5358571428571428,-0.1962857142857143,0.7274285714285714,5.220285714285715,0.07,0.03,-0.04,pocket
2022-12-08 21:17:05+00:00,49.26493343402068,-123.1779393891818,-0.3369230769230769,0.3423076923076923,-0.3638461538461538,5.8787692307692305,0.04,0.01,-0.06,pocket
2022-12-08 21:17:06+00:00,49.26491407483011,-123.17794919770417,-0.5503076923076924,-0.9566153846153846,-0.06969230769230769,5.866615384615384,0.01,-0.02,-0.08,pocket
2022-12-08 21:17:07+00:00,49.26489543175542,-123.17795334656384,0.985,0.668,0.5254285714285715,5.1378571428571425,-0.03,-0.04,-0.09,pocket
2022-12-08 21:17:08+00:00,49.26487892799676,-123.17794872217227,-0.8959016393442623,-0.07983606557377047,0.0036065573770491764,4.762786885245901,-0.07,-0.04,-0.08,pocket
2022-12-08 21:17:09+00:00,49.26486053510372,-123.17795670813268,-0.31857142857142856,-0.864,-0.06457142857142857,5.073428571428571,-0.09,-0.03,-0.07,pocket
2022-12-08 21:17:10+00:00,49.26484196086734,-123.17794506492612,0.21507462686567164,0.8149253731343283,0.12492537313432837,4.691940298507463,-0.08,-0.01,-0.05,pocket
2022-12-08 21:17:11+00:00,49.26482421651459,-123.1779473733078,-0.6603174603174603,-0.7576190476190475,-0.13777777777777778,4.874126984126984,-0.05,-0.01,-0.05,pocket
2022-12-08 21:17:12+00:00,49.264804772936586,-123.17795230240816,0.23657142857142854,-0.033428571428571426,0.48414285714285715,5.045714285714285,-0.01,-0.03,-0.05,pocket
